"datasetID","dataType","nSamples","nAnalytes","minRowNonNaNumber.log2","maxRowNonNaNumber.log2","minRowNaPercentage.log2","maxRowNaPercentage.log2","minColNaPercentage.log2","maxColNaPercentage.log2","percNATotal.log2","percOfRowsWithNAs.log2","percOfColsWithNAs.log2","corSampleMeanNA.log2","corSampleMeanNAPval.log2","corAnalyteMeanNA.log2","corAnalyteMeanNAPval.log2","mean.wNAs.log2","median.wNAs.log2","min.wNAs.log2","max.wNAs.log2","medianSampleVariance.wNAs.log2","medianAnalyteVariance.wNAs.log2","variance.wNAs.log2","kurtosis.wNAs.log2","skewness.wNAs.log2","prctPC1.wNAs.log2","prctPC2.wNAs.log2","bimodalityRowCorr.wNAs.log2","bimodalityRowCorrSeed.wNAs.log2","bimodalityColCorr.wNAs.log2","bimodalityColCorrSeed.wNAs.log2","linearCoefPoly2Row.wNAs.log2","quadraticCoefPoly2Row.wNAs.log2","coefHclustRows.wNAs.log2","coefHclustRowsSeed.wNAs.log2","intensityNAProb50.sd.wNAs.log2","intensityNAProb90.sd.wNAs.log2","intensityNAProbSeed.wNAs.log2","intensityNAProbnSamplesWithProbValue.wNAs.log2","nDistinctValues.log2","nNegativeNumbers.log2"
"E-CURD-113-raw-counts.tsv","RNAseq_raw",14,35943,1,14,0,92.8571428571429,12.8175166235428,23.6290793756782,17.3663856661937,35.3031188270317,100,-0.810989010989011,0.000712892978214305,-0.768795496614986,0,6.89868951828354,7.73470962022584,0,18.9157451933694,12.593842819458,0.656956398233792,12.8202299350005,-0.846720867369657,-0.440709533720462,0.690265124690671,0.0786636286589099,NA,123,4.81500287812761,NA,1.00858346520748,-0.0891575562428291,0.798225820067186,123,0.178402697783124,1.51925643215949,NA,14,11206,0
"E-CURD-28-raw-counts.tsv","RNAseq_raw",6,31295,1,6,0,83.3333333333333,12.8455024764339,22.4924109282633,15.6910049528679,32.6953187410129,100,0.142857142857143,0.802777777777778,-0.731879162623059,0,6.3969823492588,6.58496250072116,0,19.7340844174661,12.1674279782059,1.23341030059263,12.476452724203,-0.748408571440048,-0.0347845124299923,0.750896217416617,0.130292459570233,NA,123,4.70431772263427,NA,0.690285607998915,-0.0535927864008514,0.879566370938015,123,0.710805794908645,0.672701664321619,NA,6,9318,0
"E-CURD-29-raw-counts.tsv","RNAseq_raw",12,26680,1,12,0,91.6666666666667,12.7736131934033,45.6784107946027,21.624187906047,57.4475262368816,100,0.272727272727273,0.391232746026155,-0.822188816354103,0,7.14685650194988,7.75488750216347,0,20.0408689455247,11.8139176481983,1.44916841342604,12.5771380268232,-0.638028788779396,-0.395411991273398,0.452196543961027,0.214699782859242,NA,123,2.60211788652783,NA,0.965872580988127,-0.0908276046502811,0.876439568736131,123,2.27662965241623,2.09405217381226,NA,12,12029,0
"E-CURD-37-raw-counts.tsv","RNAseq_raw",18,32573,1,18,0,94.4444444444444,13.6923218616646,23.1234457986676,19.4854634206244,34.5869278236576,100,-0.905056759545924,0,-0.786221403334728,0,6.33199458697332,6.74146698640115,0,20.4767857509589,11.0609134403467,0.849274643205244,12.2842333171375,-0.754628815889755,-0.132937541269749,0.653562446775348,0.0805894542224737,NA,123,1.31737906032828,NA,0.302161087537479,-0.03089402888771,0.734006002276795,123,0.24405668929157,0.340938460333809,NA,18,13615,0
"E-CURD-40-raw-counts.tsv","RNAseq_raw",60,38356,1,60,0,98.3333333333333,15.303994159975,28.6760871832308,22.2468887961901,42.5722181666493,100,-0.92998055015282,0,-0.878652452756165,0,6.385809237531,6.98868468677217,0,20.005338084654,11.2910370503702,0.827909281314501,11.9761715118271,-0.798256987503935,-0.258112669642402,0.418739134326086,0.161264791832878,NA,123,0.883338606264783,NA,0.411803293929535,-0.038332406021588,0.683023009999016,123,0.189572991952561,0.171120471680636,NA,60,21052,0
"E-CURD-41-raw-counts.tsv","RNAseq_raw",6,29581,1,6,0,83.3333333333333,13.7453094891991,19.8269159257632,16.1308497571639,29.4614786518373,100,-0.657142857142857,0.175,-0.767570191819451,0,5.78454374571723,6.20945336562895,0,19.5194366154411,10.9856016519614,0.357530945646077,10.7858198630664,-0.775065377071721,-0.166015604710189,0.460290202073575,0.243348660128255,NA,123,1.7178526749449,NA,0.0107220965699315,-0.00516544072829854,0.874515190773927,123,0.166152285840908,0.106672764694099,NA,6,5225,0
"E-CURD-42-raw-counts.tsv","RNAseq_raw",27,38528,1,27,0,96.2962962962963,19.8920265780731,30.6841777408638,24.8596499323244,49.296615448505,100,-0.688644688644689,0.000107748383841351,-0.863589346654077,0,6.65783044953183,7.36632221424582,0,19.0512328425771,12.5982691873075,1.28398423740035,12.7180402772606,-0.892574373359858,-0.341595128567736,0.468401802587991,0.173561160344009,NA,123,2.94654444733014,NA,1.35457993456841,-0.119400155590199,0.770433591368072,123,0.268225602415238,0.490751456507124,NA,27,14323,0
"E-CURD-43-raw-counts.tsv","RNAseq_raw",6,27305,1,6,0,83.3333333333333,13.1990477934444,19.4689617286211,16.0837453457853,27.4674967954587,100,-0.257142857142857,0.658333333333333,-0.754403567144285,0,6.93846565238668,7.52356195605701,0,16.2379941457867,9.33652795152128,0.420235289596312,9.68393178293841,-0.489122815789667,-0.490251775775511,0.568131175013308,0.144426421255933,NA,123,5.81284099732332,NA,-0.170119069452874,0.00415085142004633,0.854336297342552,123,0.392300476929002,0.599204198143381,NA,6,6186,0
"E-CURD-44-raw-counts.tsv","RNAseq_raw",6,25604,1,6,0,83.3333333333333,9.56881737228558,10.8225277300422,10.2601156069364,18.7353538509608,100,-0.257142857142857,0.658333333333333,-0.651670510433876,0,6.29482568239591,6.79441586635011,0,17.8627947321276,8.42777320921213,0.206421615588713,8.42307355685288,-0.247163019195788,-0.452978945725184,0.3991439077792,0.290231729439012,NA,123,1.16110944378777,NA,-0.0209253948393226,-0.00374499289072915,0.888265669008324,123,0.107218669002509,0.537177433944959,NA,6,4643,0
"E-CURD-45-raw-counts.tsv","RNAseq_raw",14,43580,1,14,0,92.8571428571429,29.7062872877467,39.616796695732,34.4133940864092,57.2831574116567,100,0.468131868131868,0.0937957968109955,-0.867423903682896,0,5.59616732084782,5.49185309632967,0,22.1361531721437,13.8951971512787,0.913904967458961,14.0821131922333,-1.07237928435732,0.128557427306267,0.4623630466518,0.0864961918675131,NA,123,1.18106928625269,NA,0.492572369832723,-0.0426786304926334,0.736241858837609,123,0.310239214049087,0.776809508973338,NA,14,11208,0
"E-CURD-48-raw-counts.tsv","RNAseq_raw",126,37402,1,126,0,99.2063492063492,12.2506817817229,28.4289610181274,22.0474798478649,48.2166729051922,100,-0.554472522644077,1.62701451876593e-11,-0.882379501151067,0,5.24030618110906,5.49185309632967,0,18.5890476055984,9.06353961341566,0.728605895376988,9.0578740277034,-0.784783708790972,-0.0766732932693794,0.582650690309299,0.102901264891713,NA,123,5.49954706392826,NA,0.710813724605445,-0.0683552567856461,0.673469138818162,123,0.246730879300332,0.250134550184312,NA,126,13446,0
