"datasetID","dataType","nSamples","nAnalytes","minRowNonNaNumber.log2","maxRowNonNaNumber.log2","minRowNaPercentage.log2","maxRowNaPercentage.log2","minColNaPercentage.log2","maxColNaPercentage.log2","percNATotal.log2","percOfRowsWithNAs.log2","percOfColsWithNAs.log2","corSampleMeanNA.log2","corSampleMeanNAPval.log2","corAnalyteMeanNA.log2","corAnalyteMeanNAPval.log2","mean.wNAs.log2","median.wNAs.log2","min.wNAs.log2","max.wNAs.log2","medianSampleVariance.wNAs.log2","medianAnalyteVariance.wNAs.log2","variance.wNAs.log2","kurtosis.wNAs.log2","skewness.wNAs.log2","prctPC1.wNAs.log2","prctPC2.wNAs.log2","bimodalityRowCorr.wNAs.log2","bimodalityRowCorrSeed.wNAs.log2","bimodalityColCorr.wNAs.log2","bimodalityColCorrSeed.wNAs.log2","linearCoefPoly2Row.wNAs.log2","quadraticCoefPoly2Row.wNAs.log2","coefHclustRows.wNAs.log2","coefHclustRowsSeed.wNAs.log2","intensityNAProb50.sd.wNAs.log2","intensityNAProb90.sd.wNAs.log2","intensityNAProbSeed.wNAs.log2","intensityNAProbnSamplesWithProbValue.wNAs.log2","nDistinctValues.log2","nNegativeNumbers.log2"
"E-PROT-10-proteinGroups.txt_^iBAQ_","proteomics_expressionatlas",6,10600,1,6,0,83.3333333333333,10.1415094339623,46.1037735849057,32.8867924528302,64.3962264150943,100,-0.828571428571429,0.0583333333333333,-0.549159971770362,0,25.2657838538087,25.2728783377741,12.4793760911617,37.6094671055083,13.276359718546,3.21177085635388,13.3267735277249,-0.382347634482572,0.0448563136248941,0.773145816807759,0.106218933594803,NA,123,4.47601688020111,NA,3.22931516850312,-0.0657733288987647,0.934142661015069,123,1.96895085366665,8.59636841993438,NA,6,39197,0
"E-PROT-10-proteinGroups.txt_^Intensity_","proteomics_expressionatlas",6,10837,1,6,0,83.3333333333333,11.0547199409431,46.4150595183169,33.5209621358925,65.0825874319461,100,-0.828571428571429,0.0583333333333333,-0.601839710265708,0,29.7193813111116,29.6445081980694,19.5391474491127,44.1768908922334,11.7490475811829,3.17177350491157,12.2791476386516,-0.401695243345991,0.165548989923662,0.771174862003473,0.106361950803088,NA,123,4.34985578735288,NA,6.13252189342961,-0.101239064076429,0.901730132389938,123,1.63830860945186,9.73783733672467,NA,6,39458,0
"E-PROT-12-proteinGroups.txt_^iBAQ_","proteomics_expressionatlas",39,9816,1,39,0,97.4358974358974,17.7465362673187,51.538304808476,27.7323260819593,73.9914425427873,100,-0.755668016194332,2.63636077703902e-07,-0.696994422266559,0,22.6426858387655,22.5870119947141,8.89826882638548,36.6431280034721,9.98114900092742,4.28768411800434,11.9292779756073,-0.143945831265102,0.100637365230759,0.535865887813099,0.0851266647813914,NA,123,0.990197326500252,NA,1.93382254615266,-0.0361599073600256,0.829348163108767,123,0.93025495892504,3.77603820401981,NA,30,172629,0
"E-PROT-12-proteinGroups.txt_^Intensity_","proteomics_expressionatlas",39,10026,1,39,0,97.4358974358974,18.4520247356872,52.29403550768,28.4214887446485,74.5262317973269,100,-0.77085020242915,1.70729826575953e-07,-0.835984140441609,0,27.1803493775921,27.1154520283564,16.0442233356896,40.6299442899513,8.9442648226039,4.29179940301003,10.7398404420827,-0.19607343767474,0.102328577312667,0.532634571715224,0.0849275226556978,NA,123,1.07087814949209,NA,5.21383817698875,-0.0888239926651329,0.787154348270959,123,1.80217804351061,2.37090458009761,NA,31,170522,0
"E-PROT-16-proteinGroups.txt_^iBAQ_","proteomics_expressionatlas",12,4420,1,12,0,91.6666666666667,32.7828054298643,53.6425339366516,43.2918552036199,81.0180995475113,100,-0.146853146853147,0.651073351116621,-0.570831921793377,0,21.797058249464,21.5739466817324,11.0079383025802,35.0108450006759,10.867167120248,2.23882791205473,11.58715026,-0.265751847151309,0.293747020740814,0.423983976307249,0.236152383960946,NA,123,4.83005469573172,NA,1.78586981627577,-0.0369997597085376,0.896713503759212,123,2.88818999529656,3.5760102852997,NA,12,28127,0
"E-PROT-16-proteinGroups.txt_^Intensity_","proteomics_expressionatlas",12,4475,1,12,0,91.6666666666667,33.0055865921788,53.8994413407821,43.5530726256983,81.2513966480447,100,-0.13986013986014,0.667150535987428,-0.633900029613742,0,26.0606789906349,25.7876329899241,16.9626249324575,38.4059399660757,9.5938134886595,2.24191700397502,10.1478551069292,-0.237464325459088,0.409367188241371,0.422015750684109,0.236284853434161,NA,123,5.12334335852539,NA,3.35530524029501,-0.0590902484677396,0.898615860401936,123,2.52910154404547,2.93300821718558,NA,12,28263,0
"E-PROT-29-proteinGroups.txt_^iBAQ_","proteomics_expressionatlas",37,19285,1,37,0,97.2972972972973,25.6883588281047,50.1529686284677,39.6881766391748,70.4433497536946,100,-0.335486930824652,0.042366793087945,-0.610404614930836,0,23.0661211214704,22.9572441275039,7.44906608535705,39.3545079736397,13.1607929153302,4.30143605111144,14.0837554097156,-0.174799586232761,0.128506320062006,0.248465297307916,0.0777487010799037,NA,123,0.92941159537448,NA,0.870312704583329,-0.0250963526449984,0.685884112753489,123,1.490955265003,3.51538578022453,NA,37,232871,0
"E-PROT-29-proteinGroups.txt_^Intensity_","proteomics_expressionatlas",37,19832,1,37,0,97.2972972972973,25.9731746672045,51.0538523598225,40.3652846069143,70.7795482049213,100,-0.471222809197171,0.00324151566792254,-0.741072096658724,0,27.4300542360867,27.3385813428402,14.308481244644,43.6332261513018,12.3142916402246,4.31359618106121,13.2519059854766,-0.205740472456136,0.142319629251966,0.238008314457815,0.0785262865549874,NA,123,0.965033618983401,NA,1.46579439186931,-0.0325978176138082,0.674265337926979,123,0.731591759197993,3.63493244113318,NA,37,231433,0
"E-PROT-31-proteinGroups.txt_^iBAQ_","proteomics_expressionatlas",26,9842,1,26,0,96.1538461538462,8.12842918106076,19.5895143263564,11.7627749206697,35.4602723023776,100,-0.498546767416331,0.00953366973486345,-0.664277347793162,0,21.7763675883378,21.6965515915116,9.26134275618808,33.7028516889652,11.4537815773693,1.26017603659346,11.920630373404,-0.330862349079113,0.099999064234976,0.351510660700293,0.107802018960718,NA,123,0.285354663904043,NA,0.082362837088808,-0.00552927666015163,0.772918036720382,123,1.19212036253438,2.58076907663992,NA,26,150929,0
"E-PROT-31-proteinGroups.txt_^Intensity_","proteomics_expressionatlas",26,10049,1,26,0,96.1538461538462,8.64762662951537,20.290576176734,12.3996264458002,36.6404617374863,100,-0.464615384615385,0.0177567293803968,-0.75371358091804,0,26.2818808216213,26.2017237080907,14.6536848071428,37.4927968385757,10.7218586637799,1.2800471917043,11.1227199901049,-0.362345135502053,0.125183177479993,0.343848182969574,0.106827072987673,NA,123,0.270770920258428,NA,0.291339145695926,-0.00904624979033423,0.773200260584086,123,0.962294043051332,2.06617548368793,NA,26,151105,0
"E-PROT-32-proteinGroups.txt_^iBAQ_","proteomics_expressionatlas",106,4699,1,106,0,99.0566037735849,25.8352841030006,50.5852309001915,37.3092227571503,72.8240051074697,100,-0.434257960408612,3.30569135999211e-06,-0.723315707032787,0,21.7256524137658,21.5722357665038,9.82011512493909,34.4675728866127,11.4864580503771,1.36059390662679,11.8909343425341,-0.381392339355194,0.172857233610034,0.355122640524317,0.0721409370757347,NA,123,0.16088801046834,NA,0.350925837407048,-0.0100688940348388,0.892845233349514,123,0.484980915620228,1.32451669123011,NA,106,186114,0
"E-PROT-32-proteinGroups.txt_^Intensity_","proteomics_expressionatlas",106,4752,1,106,0,99.0566037735849,26.2415824915825,50.8417508417508,37.6669604853567,73.1060606060606,100,-0.446210663424057,1.63540867773293e-06,-0.822990742479065,0,26.0658860410585,25.8165571469754,16.7840468929666,38.5545998370276,9.9518365151894,1.36303625179684,10.3566733619994,-0.278445148768649,0.366655529876944,0.353776580953229,0.0719239878181909,NA,123,0.162429402813396,NA,1.04639102766328,-0.0214207281735644,0.829885075512067,123,0.348255790947002,0.970899036417445,NA,106,181393,0
