"datasetID","dataType","nSamples","nAnalytes","minRowNonNaNumber.log2","maxRowNonNaNumber.log2","minRowNaPercentage.log2","maxRowNaPercentage.log2","minColNaPercentage.log2","maxColNaPercentage.log2","percNATotal.log2","percOfRowsWithNAs.log2","percOfColsWithNAs.log2","corSampleMeanNA.log2","corSampleMeanNAPval.log2","corAnalyteMeanNA.log2","corAnalyteMeanNAPval.log2","mean.wNAs.log2","median.wNAs.log2","min.wNAs.log2","max.wNAs.log2","medianSampleVariance.wNAs.log2","medianAnalyteVariance.wNAs.log2","variance.wNAs.log2","kurtosis.wNAs.log2","skewness.wNAs.log2","prctPC1.wNAs.log2","prctPC2.wNAs.log2","bimodalityRowCorr.wNAs.log2","bimodalityRowCorrSeed.wNAs.log2","bimodalityColCorr.wNAs.log2","bimodalityColCorrSeed.wNAs.log2","linearCoefPoly2Row.wNAs.log2","quadraticCoefPoly2Row.wNAs.log2","coefHclustRows.wNAs.log2","coefHclustRowsSeed.wNAs.log2","intensityNAProb50.sd.wNAs.log2","intensityNAProb90.sd.wNAs.log2","intensityNAProbSeed.wNAs.log2","intensityNAProbnSamplesWithProbValue.wNAs.log2","nDistinctValues.log2","nNegativeNumbers.log2"
"scpdata_prot_EH3901_proteins.csv","scProteomics",20,1640,8,20,0,60,1.76829268292683,34.390243902439,6.70121951219512,48.1707317073171,100,-0.481720485719492,0.0315015321618979,-0.778952566865808,0,14.0421438140973,13.8933233379747,-0.286304185156641,26.0580022145791,4.26835586854995,6.71160597527201,9.4643928181598,0.402279870424373,0.228270660393301,0.895121979113334,0.0275795401171257,NA,123,1.44411548366146,NA,3.16627017414022,-0.0979655663947657,0.891038941508437,123,2.85374177279544,4.14540858621702,NA,16,30491,0
"scpdata_prot_EH3902_proteins.csv","scProteomics",132,2310,1,123,6.81818181818182,99.2424242424242,33.9393939393939,99.6536796536796,51.9519874065329,100,100,-0.88356779125078,1.16281154481674e-44,-0.787134992528532,0,12.0081323431029,11.6027336562776,-11.3391115320561,24.0466736563282,3.66856828455018,5.3007973179468,8.10086234185892,0.783166079412492,0.643026241336427,0.726950013741528,0.0561818501858794,NA,123,1.79654682453663,NA,-3.87958109490854,0.19027653883829,0.781138768839234,123,0.842676058925259,2.54919751208678,NA,95,135945,0
"scpdata_prot_EH3903_proteins.csv","scProteomics",60,1436,4,60,0,93.3333333333333,3.34261838440111,91.5041782729805,47.1970752089136,94.3593314763231,100,-0.0655717696826883,0.618647243954605,-0.685022795719921,1.6983213360488e-199,13.4718266294543,13.0714104058285,-1.05889368905357,26.7537728763582,3.50718906847551,5.88614528582624,7.82627942657041,1.67053414831057,0.9807033824796,0.752462322183205,0.0730698416827817,NA,123,2.18916224675529,NA,-2.36344688978114,0.0791633292518494,0.9350739748354,123,8.00769562888469,8.59493018861336,NA,49,45116,0
"scpdata_prot_EH3905_proteins.csv","scProteomics",21,3965,1,21,0,95.2380952380952,11.9041614123581,67.3896595208071,27.8472347324806,77.8058007566204,100,-0.87012987012987,3.69573984201514e-07,-0.699761907100892,0,20.6073771736654,20.5340254495046,11.554876594598,33.5780147754789,7.03351715964747,5.45511530982497,10.6003941317423,-0.1015190825938,0.159995395444495,0.714526497275785,0.0827944260127114,NA,123,2.7555446824204,NA,3.74615333081592,-0.0662656290991756,0.883410167409428,123,2.55218289476589,6.32593231044148,NA,13,52670,0
"scpdata_prot_EH3908_proteins.csv","scProteomics",7,1785,1,7,0,85.7142857142857,5.09803921568627,95.5182072829132,42.8811524609844,96.6946778711485,100,-0.75,0.0662698412698413,-0.117251263452111,6.78384369355107e-07,19.6262410835452,19.3483002401451,12.1230867509811,33.5066350339028,5.72184694378848,9.34856187372105,11.1576041048735,-0.140051008167501,0.476068838505906,0.816647064236559,0.0772880957495399,NA,123,2.99399157279743,NA,-0.416468564495996,0.0196023083882979,0.959165059690146,123,16.9702547848718,NA,NA,2,7013,0
"scpdata_prot_EH3909_proteins_iBAQ.csv","scProteomics",60,792,1,60,0,98.3333333333333,14.3939393939394,98.7373737373737,76.3720538720539,99.8737373737374,100,-0.365685229854653,0.00406285841482791,-0.495498951601142,2.67491949246074e-50,14.1380635929555,13.9908130682669,5.82301050313085,24.3150655134795,6.64474366668243,1.77902491956572,6.74183298539171,0.466106958305792,0.449264249985835,0.424526280591264,0.111064901946303,1.31184685242733,NA,0.863910880845258,NA,-0.458034877016612,0.0320718347291749,0.849646498420853,123,4.70083917090001,5.27204913715306,NA,39,10837,0
"scpdata_prot_EH3909_proteins_intensity.csv","scProteomics",60,800,1,60,0,98.3333333333333,14.625,98.75,76.50625,99.875,100,-0.272561800624245,0.035125121099794,-0.599442668779848,3.3022043620052e-79,18.1875413840086,17.887684713089,12.6651138103352,28.5357140427652,5.56104193302392,1.78327101917968,5.68315807443276,0.656541927887997,0.719621379686227,0.423331086385239,0.110814694669347,1.31616593116559,NA,0.906050934406556,NA,0.64543514020027,0.00974434586101965,0.834106472557202,123,3.82421048062611,4.21668741682258,NA,41,10842,0
"scpdata_prot_EH6011_proteins.csv","scProteomics",15,3865,1,15,0,93.3333333333333,12.7296248382924,95.1099611901682,62.7080638206123,99.2496765847348,100,-0.910714285714286,0,-0.474573230645135,2.39945336962014e-216,24.3423986789919,24.2428535775266,13.8850290106785,38.5578479858748,7.27475618351881,6.78077273744091,11.6850523433341,-0.216620195292215,0.168288170316109,0.652575702406684,0.140795824683255,NA,123,1.97249013703655,NA,-1.06362026994077,0.0615864280975796,0.92270490521335,123,1.51411665247861,3.93752369275154,NA,6,20553,0
"scpdata_prot_EH7085_proteins.csv","scProteomics",3072,2864,1,3057,0.48828125,99.9674479166667,53.3868715083799,99.6159217877095,67.0509267341713,100,100,-0.783625594425936,0,-0.610986091587463,9.45658127907558e-293,4.34147960491258,3.90689059560852,-3.32192809488736,18.969528456574,2.8499990010222,4.56430395233094,6.50214255161967,2.23189898221222,1.27356002691625,0.713279911724037,0.0416994786435478,NA,123,NA,123,0.796675982941078,-0.0634809833099758,0.788492614328978,123,0.562015414144163,1.27963065312953,123,184,81730,0
"scpdata_prot_EH7295_proteins_30min_iBAQ.csv","scProteomics",26,1787,1,26,0,96.1538461538462,4.64465584778959,95.747062115277,44.2124747105161,98.8808058198097,100,-0.920683760683761,1.19201157272275e-06,-0.541938293037489,5.8341615676443e-137,15.0488752073336,14.8211511267751,3.87813676662695,28.2978033448572,6.69039951161825,5.13006788525737,9.64694848849966,0.0354706631350625,0.401981278027742,0.762682296544116,0.0797783393640108,NA,123,2.81646374296598,NA,1.35167885390859,-0.0255169761155511,0.951660576486668,123,2.4160371088174,9.36881058010892,NA,12,24297,0
